total_area,living_area,kitchen_area,cityCenters_nearest,bedrooms,floors_total,ceiling_height,airports_nearest,floor,balcony,price_class
51.0,30.5,7.0,16005,2,9,2.6,13413,9,0,0.0
90.5,61.0,12.9,2012,3,6,3.2,22940,4,0,1.0
82.9,33.9,16.0,16722,2,5,3.0,17720,1,0,1.0
39.0,20.0,11.0,15998,1,14,2.65,17202,14,1,0.0
57.1,39.0,7.0,11347,3,9,2.6,19816,8,0,0.0
98.0,48.0,15.0,14855,3,9,3.0,42351,1,0,1.0
49.8,30.4,9.2,14998,2,9,2.6,12407,3,0,0.0
36.7,15.8,8.4,16970,1,9,2.65,15963,2,0,0.0
59.0,39.0,7.0,13737,3,5,2.6,10362,3,0,0.0
50.5,31.6,7.5,4843,2,5,2.9,24591,5,0,1.0
48.2,29.0,8.0,8049,2,9,2.5,15168,6,0,1.0
40.0,21.0,9.0,13956,1,18,2.6,32946,9,0,0.0
40.0,20.0,8.5,12530,1,12,2.75,33786,10,1,0.0
94.0,57.0,10.0,3723,4,5,3.0,19621,4,0,1.0
46.2,30.0,8.0,16668,2,16,2.65,17665,2,0,0.0
72.0,49.2,8.87,1921,3,4,3.8,19945,4,0,1.0
203.3,104.2,53.1,3868,7,6,3.3,25293,3,0,1.0
37.0,28.0,9.0,16166,1,25,2.5,25408,6,0,0.0
40.0,30.0,10.0,13412,1,16,2.5,26862,10,0,0.0
60.0,43.0,6.5,15686,3,9,2.5,15782,3,0,0.0
55.4,32.1,7.9,15922,2,9,2.5,50186,2,2,0.0
79.8,47.3,14.9,12723,3,10,2.65,38817,1,1,1.0
30.8,17.0,5.6,12804,1,5,2.5,50876,5,1,0.0
72.0,38.0,13.0,7125,2,4,3.0,17827,2,0,1.0
30.9,15.5,8.1,11574,1,9,2.7,40642,3,0,0.0
115.3,76.4,19.8,2767,4,6,2.85,19420,5,0,1.0
55.67,32.4,10.0,12456,2,12,2.65,32394,8,0,0.0
72.2,46.0,7.9,11670,3,9,2.5,32595,1,0,1.0
49.0,37.1,5.2,14756,4,5,2.6,21538,4,0,0.0
29.14,15.0,6.61,12051,1,9,2.55,26953,6,0,0.0
47.0,29.0,8.5,9426,2,5,3.0,40733,3,0,0.0
33.0,14.6,9.0,14726,1,16,2.5,46110,16,0,0.0
42.5,27.1,21.9,9252,2,5,2.5,39993,3,1,0.0
123.2,65.3,36.2,1424,3,5,3.8,20319,4,1,1.0
49.0,31.2,7.8,5614,2,7,2.5,26911,3,1,1.0
59.0,29.5,12.6,11150,2,14,2.53,28976,1,0,1.0
47.9,24.0,10.2,14186,2,9,2.7,15390,8,0,0.0
188.8,119.3,10.2,814,7,2,2.7,20965,1,0,1.0
63.0,32.0,9.5,13038,3,9,2.6,14241,5,2,1.0
51.0,31.0,9.0,21990,2,5,2.5,18565,2,0,0.0
45.3,31.2,6.1,14385,2,5,2.56,20243,1,0,0.0
33.2,14.0,10.0,17018,1,18,2.7,51480,12,0,0.0
57.2,31.7,13.5,12984,2,18,2.55,15396,18,0,1.0
44.5,30.0,6.0,11393,2,5,2.6,41210,2,1,0.0
32.5,16.5,8.5,11851,1,9,2.5,14480,3,1,0.0
49.0,40.0,5.0,12366,4,5,2.5,17592,1,0,0.0
29.1,15.0,6.6,12021,1,9,2.6,28153,1,0,0.0
34.0,18.0,7.0,12874,1,9,2.6,19180,2,1,0.0
98.4,62.6,9.6,4551,3,5,3.0,33157,3,0,1.0
84.7,52.4,13.1,13913,3,14,2.6,15117,8,2,1.0
186.7,121.0,18.0,4166,5,10,3.2,31706,4,0,1.0
43.0,19.0,7.5,15735,1,13,2.5,47754,3,0,0.0
46.1,30.2,7.0,11004,2,9,2.55,28660,4,0,0.0
58.0,39.0,7.0,11616,3,9,2.5,33306,5,0,0.0
44.0,28.0,5.0,11382,2,5,2.5,11053,2,0,1.0
47.0,27.0,9.0,9167,2,5,3.0,36474,4,1,1.0
64.4,33.0,13.0,12365,2,21,2.65,43607,16,1,1.0
97.0,64.0,15.0,3066,2,5,3.44,21801,3,0,1.0
46.5,28.3,8.0,6553,2,5,3.0,16009,5,0,0.0
67.6,47.0,8.0,7252,3,5,3.0,21412,4,0,1.0
36.0,18.0,8.0,4256,1,5,4.19,24689,1,0,0.0
100.1,57.1,13.3,16921,3,22,2.8,44382,21,0,1.0
83.0,55.1,10.0,4517,2,5,3.7,23949,2,0,1.0
30.9,15.6,8.0,16779,1,9,2.5,48941,2,0,0.0
77.1,48.6,8.8,5284,3,8,2.95,31429,2,0,1.0
32.0,17.3,7.0,11282,1,5,2.6,41099,5,0,0.0
115.0,45.0,60.0,14234,3,20,2.7,33386,16,1,1.0
62.3,36.3,10.6,13874,2,16,2.65,32775,1,0,1.0
60.0,37.8,6.8,11785,3,9,2.67,17987,2,0,0.0
61.0,33.0,12.0,11132,2,16,2.7,9908,4,2,1.0
51.0,30.2,7.9,14908,2,9,2.56,12317,7,0,0.0
78.0,46.0,15.0,21214,3,16,2.65,19502,6,0,1.0
51.8,28.9,9.9,13232,2,10,2.5,31572,8,2,0.0
46.5,30.7,6.4,10078,2,5,2.5,42478,2,1,0.0
66.0,43.0,9.7,9815,3,9,2.5,36070,1,0,0.0
75.0,47.9,10.6,15646,3,5,3.0,18492,1,0,0.0
66.4,49.0,9.0,4589,3,4,4.0,24326,4,0,1.0
48.6,25.2,7.8,14989,2,16,2.65,44762,15,1,0.0
85.0,48.0,14.0,13936,3,25,2.77,32837,9,2,1.0
88.8,47.1,16.8,17121,3,23,2.7,21793,12,0,0.0
80.5,47.0,15.0,11910,3,12,2.7,35879,6,0,1.0
80.0,44.0,12.7,5881,2,12,2.5,27179,6,0,1.0
38.0,17.5,8.3,13649,1,9,2.55,27556,8,2,0.0
75.4,43.0,9.0,11687,3,10,2.6,34218,10,0,1.0
62.3,34.3,9.6,5222,2,5,3.2,31898,5,0,1.0
96.5,48.4,13.5,6515,3,6,3.45,20418,2,0,1.0
41.6,15.6,11.7,12111,1,16,2.75,12199,5,0,1.0
34.8,18.6,7.6,16728,1,9,2.5,44490,6,0,0.0
44.0,16.0,12.0,13145,1,18,2.7,43269,13,1,0.0
44.7,16.5,11.0,14847,1,25,2.75,13292,7,0,0.0
125.0,80.2,11.0,8288,4,7,3.3,14509,3,0,1.0
39.0,22.0,8.0,13009,1,9,2.6,14212,2,1,0.0
36.0,20.0,7.0,26027,1,10,2.5,22603,7,1,0.0
42.0,29.599998,5.2,13852,3,5,2.6,12612,2,0,0.0
40.3,18.6,10.7,15010,1,10,2.65,33911,9,0,0.0
56.5,35.7,7.6,12925,2,14,2.5,7683,9,0,1.0
60.0,44.0,6.0,17302,3,5,2.6,14110,5,0,0.0
43.0,21.0,9.0,12307,1,10,2.65,33853,4,0,0.0
57.0,38.8,6.1,10882,3,9,2.5,32642,5,0,0.0
58.3,21.2,11.2,5552,1,9,2.7,23752,7,0,1.0
55.1,37.5,5.3,9988,3,5,2.6,35783,5,1,0.0
62.0,36.1,7.6,1963,3,5,3.0,21202,5,0,0.0
54.1,33.1,7.0,14877,2,12,2.67,16540,3,4,0.0
132.0,88.0,13.0,11850,4,4,3.2,38287,3,3,1.0
90.5,48.41,14.2,14375,3,20,2.75,34506,9,0,1.0
30.9,17.0,6.0,9802,1,5,2.65,10452,4,1,0.0
91.5,63.8,11.3,3538,3,5,3.0,19046,1,0,1.0
70.0,44.0,11.0,3766,3,4,3.0,23639,4,0,1.0
30.4,17.7,6.2,16105,1,9,2.5,48125,7,0,0.0
52.7,32.9,8.0,6921,2,5,3.15,27300,4,0,1.0
72.0,50.4,9.1,6978,3,5,3.0,15518,5,0,1.0
125.0,73.1,12.0,9289,3,25,2.75,36533,20,1,1.0
43.9,25.2,6.8,12932,2,9,2.55,28410,6,0,0.0
293.6,139.4,21.0,7799,6,4,3.0,30427,4,1,1.0
64.7,31.0,12.8,3454,2,4,3.12,19563,2,0,0.0
52.5,29.5,7.4,22748,2,14,2.56,21036,12,1,0.0
170.0,110.0,15.0,2564,4,6,3.3,23022,3,2,1.0
77.2,61.0,6.0,10787,4,9,2.6,12403,1,0,1.0
40.6,20.0,11.0,11298,1,17,2.65,32223,16,1,0.0
42.0,19.4,11.5,13210,1,25,2.8,15613,10,2,0.0
80.3,48.8,11.0,13963,3,9,2.65,32864,7,0,1.0
114.0,56.0,25.0,7232,3,16,2.8,29860,11,2,1.0
152.0,98.0,27.0,5185,5,4,3.63,24897,3,1,1.0
89.7,55.0,14.2,16952,3,20,2.8,17950,4,0,1.0
60.0,43.0,6.0,15031,3,9,2.55,13952,3,0,0.0
153.0,82.0,11.0,2242,3,9,3.2,21946,8,0,1.0
32.0,18.0,6.0,10972,1,5,2.5,42149,3,1,0.0
30.2,16.5,8.0,11110,1,9,2.5,44474,5,1,0.0
74.3,49.3,6.2,15033,4,9,2.5,50620,1,0,1.0
116.0,49.0,32.7,8871,3,20,3.0,13341,14,5,1.0
129.1,64.2,24.5,5964,3,8,2.8,27262,3,0,1.0
46.0,21.0,8.0,4092,2,5,2.65,23524,3,0,0.0
45.3,27.0,6.2,17135,2,9,2.65,22568,3,0,0.0
47.6,28.1,8.0,9004,2,5,3.0,36716,2,0,1.0
53.3,29.9,7.5,14554,2,9,2.5,50837,1,2,0.0
120.0,63.0,16.0,10430,3,20,2.75,39204,18,5,1.0
76.34,46.05,13.32,8291,3,13,2.75,40126,5,0,1.0
76.5,36.3,13.8,11096,2,8,3.0,39393,8,0,1.0
42.0,15.1,8.7,12702,1,25,2.6,15114,8,1,0.0
40.0,18.0,12.0,13851,1,9,2.6,32752,4,0,0.0
72.5,49.7,9.0,3826,4,6,2.85,19417,6,0,1.0
91.0,58.0,10.1,3505,4,6,3.46,20209,2,0,1.0
33.9,17.0,9.0,17734,1,9,2.7,18881,7,0,0.0
54.3,33.06,8.0,4183,2,3,3.2,24616,1,0,1.0
46.6,31.2,6.5,10486,2,5,2.5,35363,4,1,0.0
42.0,19.0,10.0,11184,1,25,2.75,37091,15,0,0.0
47.8,18.8,11.4,16840,1,11,2.5,17837,4,0,1.0
32.0,18.4,6.3,11440,1,5,2.5,42618,2,0,0.0
53.4,30.04,10.03,16840,2,17,2.75,17837,1,0,0.0
95.0,62.0,15.5,3939,4,4,3.0,24372,4,0,1.0
34.0,14.7,8.4,15661,1,24,2.7,43157,17,0,0.0
131.1,80.8,19.0,6555,4,12,3.0,33052,6,0,1.0
80.0,45.0,10.0,1733,3,3,2.9,21116,3,0,1.0
37.6,17.6,10.8,14234,1,19,2.5,33386,3,0,0.0
55.8,38.0,7.7,16606,3,9,2.5,19386,2,2,1.0
50.5,30.0,8.5,11120,2,10,2.65,29229,2,0,1.0
35.2,21.3,6.8,11468,1,12,2.5,37153,12,0,0.0
38.5,20.0,10.2,12719,1,17,2.6,32127,2,0,0.0
57.5,42.2,5.3,12022,3,5,2.6,40319,3,0,1.0
159.9,122.1,10.2,2793,5,6,3.0,23252,4,0,1.0
44.0,27.0,7.0,12711,2,9,2.5,26662,2,0,0.0
57.5,39.0,6.2,12267,3,9,2.5,33623,8,0,0.0
91.7,69.6,5.6,2877,4,5,3.57,24294,3,0,1.0
70.0,38.0,12.0,14947,2,9,3.0,13869,7,0,1.0
61.3,36.0,11.8,21740,2,26,2.75,20028,6,1,1.0
67.0,44.0,9.0,14442,3,9,2.55,25221,3,2,1.0
102.0,48.4,18.8,1852,2,6,3.0,20123,2,0,1.0
57.0,32.0,8.0,15473,2,9,2.7,12881,4,2,0.0
100.0,57.0,14.0,19165,3,16,2.8,45594,13,0,1.0
68.0,36.0,15.5,11525,2,14,2.51,35396,3,2,1.0
120.0,66.0,15.0,16802,3,24,2.8,52212,12,1,1.0
93.81,47.43,16.47,17256,3,23,2.8,21928,22,3,1.0
65.0,38.0,12.0,12689,2,24,2.8,42813,8,2,1.0
65.3,45.0,12.0,2380,2,5,4.1,23308,2,2,1.0
38.9,19.6,7.3,5713,1,4,2.9,27011,1,0,0.0
50.0,24.0,23.0,2226,2,4,3.1,22684,2,0,1.0
48.2,29.5,6.2,10782,2,9,2.5,36888,6,0,0.0
52.2,30.6,7.0,11732,2,9,2.6,24162,1,2,1.0
57.3,39.2,6.1,16638,3,9,2.6,48203,6,5,0.0
110.0,52.0,16.0,2120,3,4,3.0,23063,4,0,1.0
32.0,17.7,6.1,14186,1,12,2.55,15390,2,0,0.0
33.1,17.5,7.5,12966,1,14,2.6,32457,13,0,0.0
156.0,115.0,14.0,4811,6,4,3.47,26109,3,0,1.0
46.1,26.7,7.0,19131,2,9,2.5,20129,2,0,0.0
107.0,76.1,6.9,3768,4,5,3.38,22503,4,0,1.0
45.9,18.8,14.5,12621,1,16,2.75,14069,11,1,0.0
39.6,19.2,9.0,16921,1,25,2.8,44382,8,2,0.0
61.0,46.0,6.0,14334,3,5,2.5,21604,2,0,0.0
42.1,28.0,8.5,13923,2,9,2.77,12596,4,0,0.0
59.7,43.1,6.3,19014,3,9,2.55,20011,7,2,0.0
48.0,28.0,9.0,15531,2,9,2.5,41422,6,2,0.0
54.0,33.0,9.0,14206,2,17,2.55,30010,13,0,1.0
130.0,75.0,18.0,4974,4,7,3.26,24406,4,0,1.0
48.2,30.4,5.6,15975,2,5,2.5,16972,1,2,0.0
106.2,59.7,12.5,12120,3,25,2.75,36598,2,0,1.0
35.0,15.0,9.0,14495,1,24,2.7,33331,21,1,0.0
112.4,52.0,31.0,13845,3,25,2.75,32746,14,2,1.0
83.1,52.0,13.4,14883,3,17,2.64,16087,8,0,1.0
126.0,91.0,10.3,1223,5,5,2.96,20394,4,0,1.0
106.4,66.0,12.2,9781,3,23,2.75,36724,16,0,1.0
62.0,42.0,6.3,16763,3,9,2.5,49634,1,0,0.0
64.5,32.4,12.5,13268,2,19,2.75,14472,18,1,1.0
36.8,15.7,10.0,16293,1,25,2.75,35129,24,2,0.0
67.3,43.7,8.8,14442,3,9,2.55,25221,6,0,1.0
50.0,25.0,9.0,17405,2,25,3.0,22077,4,0,0.0
45.4,28.4,7.0,15067,2,9,2.5,51662,8,0,0.0
74.0,30.0,30.0,3639,2,6,3.2,31471,2,0,1.0
59.5,37.2,8.8,14985,2,7,3.0,18672,7,0,0.0
67.4,43.2,8.3,15446,3,9,2.6,21003,1,0,0.0
256.0,137.7,26.7,2929,6,6,3.25,20347,5,0,1.0
60.7,39.1,8.3,17669,3,3,3.07,7493,1,0,0.0
88.0,61.0,10.0,6266,3,6,3.5,21875,4,0,1.0
152.0,112.0,15.0,1179,5,5,3.7,21173,4,0,1.0
39.6,15.6,10.2,17642,1,24,2.7,22314,23,0,0.0
142.1,50.2,39.0,3101,3,6,3.05,23559,4,0,1.0
78.0,48.0,10.0,5041,3,5,3.2,26925,2,0,1.0
70.0,50.0,10.0,2803,3,6,3.2,19729,2,0,1.0
81.4,62.8,6.1,15393,4,9,2.5,49687,1,0,1.0
51.0,18.0,14.0,15501,1,25,2.8,48012,24,2,0.0
24.0,16.0,2.0,4914,2,5,3.0,31960,5,0,0.0
31.0,15.0,5.5,9184,1,9,2.55,32106,3,0,0.0
65.9,39.4,6.9,11325,3,10,2.5,19794,9,1,1.0
90.1,42.17,23.53,6924,3,10,2.72,27986,1,0,1.0
46.0,27.4,9.1,14107,2,9,2.6,14234,3,0,0.0
66.4,28.0,14.0,12548,2,23,2.75,38850,15,0,1.0
34.0,17.7,7.8,11702,1,5,2.6,27725,5,1,0.0
81.1,57.3,8.9,12086,4,9,2.65,13289,1,5,1.0
86.0,59.5,7.6,16727,4,9,2.6,52501,1,0,1.0
41.7,21.6,10.5,11526,1,16,2.8,30394,8,0,0.0
76.6,46.8,10.0,10337,3,25,2.6,30073,10,5,1.0
140.8,82.55,13.84,8460,4,16,3.3,37434,11,0,1.0
67.0,41.5,14.0,7877,2,12,2.79,30706,4,0,1.0
38.4,18.0,9.0,14837,1,16,2.55,51423,11,2,0.0
75.0,40.3,14.7,5065,3,11,3.15,32106,11,1,1.0
99.7,54.7,17.1,7348,3,18,2.72,17763,11,0,1.0
155.0,80.0,30.0,573,4,5,2.5,21887,3,0,1.0
142.0,80.0,25.0,11398,3,5,3.2,37826,4,1,1.0
105.0,30.0,36.0,2869,2,6,3.6,24278,6,2,1.0
68.8,37.300003,15.4,10087,2,25,2.68,42341,16,2,1.0
89.3,44.4,19.6,5384,3,9,2.72,23756,4,1,1.0
54.0,33.0,8.3,6678,2,5,3.0,15757,1,0,0.0
60.0,33.5,11.0,14308,2,10,2.5,21578,5,2,1.0
36.0,18.0,15.0,7990,1,5,2.5,15109,2,0,0.0
103.5,64.8,12.0,3621,5,5,3.3,31354,4,0,1.0
92.9,53.2,12.0,15092,3,17,20.0,16295,14,5,1.0
127.7,83.6,11.4,12551,3,16,2.75,10934,14,2,1.0
39.4,18.8,8.9,15718,1,16,2.6,48539,13,0,0.0
204.0,110.4,23.9,18168,4,4,3.13,53674,2,0,1.0
90.0,60.9,9.3,10297,2,7,2.9,10360,1,0,1.0
46.0,27.0,6.2,10912,2,9,2.6,15668,2,0,0.0
74.8,50.9,10.8,11562,4,9,2.65,29135,6,2,1.0
44.7,15.0,22.0,15443,1,18,2.64,15834,8,0,0.0
38.0,17.0,10.1,9508,1,21,2.75,35935,8,0,0.0
46.5,29.0,7.1,13842,2,9,2.6,15301,2,2,0.0
39.8,20.0,10.6,14612,1,25,2.65,10700,23,1,0.0
40.0,20.0,9.0,11990,1,16,2.5,30593,15,0,0.0
44.0,15.5,11.5,15985,1,20,2.7,39141,20,0,0.0
67.2,43.2,7.8,9718,3,10,2.55,38510,8,1,1.0
38.0,22.0,7.5,19255,1,14,2.5,45684,10,2,0.0
70.0,34.0,14.0,15247,2,16,2.8,46411,13,2,1.0
58.3,28.6,14.5,17417,2,24,2.7,22089,6,0,0.0
41.8,17.3,12.6,12738,1,24,3.0,10663,12,2,1.0
62.0,42.9,7.2,12804,3,9,2.6,14263,8,0,0.0
31.1,17.0,6.4,9402,1,5,2.5,32324,3,1,0.0
30.9,16.0,6.9,13842,1,9,2.65,15301,1,0,0.0
64.4,33.8,11.7,10731,2,23,2.75,28688,3,1,1.0
56.0,31.0,8.0,12863,2,16,2.55,14066,7,0,0.0
52.0,30.0,10.3,11901,2,16,2.7,14339,6,0,0.0
45.0,27.0,7.0,15148,2,9,2.5,51038,6,2,0.0
62.2,39.3,9.6,11677,3,9,2.6,27869,2,0,1.0
17.0,13.0,3.0,5639,1,4,2.75,25072,2,0,0.0
85.4,43.9,15.3,6269,2,9,3.1,27567,7,0,1.0
46.1,30.3,7.1,13297,2,9,2.6,29555,1,0,0.0
113.1,48.2,23.1,3432,2,6,3.0,24884,2,0,1.0
60.0,43.3,6.3,17934,3,9,2.5,18932,4,2,0.0
60.7,29.1,16.7,3175,2,7,3.55,22526,4,0,1.0
51.4,32.73,6.72,16257,2,9,2.5,19456,5,0,0.0
60.0,40.0,7.0,11922,3,5,2.7,40949,4,1,0.0
44.0,30.0,7.0,12292,2,9,2.6,11806,7,0,0.0
76.0,53.0,6.1,12929,3,4,2.95,20474,2,0,0.0
58.0,42.0,11.0,11904,2,10,2.6,34975,5,1,1.0
78.1,47.8,12.4,11369,3,17,3.0,41236,2,1,1.0
34.0,16.0,9.0,15683,1,10,2.7,50355,4,0,0.0
39.0,20.0,10.2,14413,1,12,2.65,15617,12,1,0.0
48.7,34.4,5.5,16495,2,5,2.53,21059,1,0,0.0
60.0,39.0,6.3,12516,3,9,2.55,33461,7,5,0.0
40.0,17.0,10.0,13845,1,25,2.7,7711,14,0,0.0
71.6,47.0,7.3,12258,3,9,2.52,33183,1,0,1.0
41.88,18.84,10.44,14561,1,19,2.8,37717,5,2,0.0
180.0,90.0,17.3,14479,4,10,2.73,52036,5,0,1.0
93.1,69.0,6.0,3865,3,5,3.0,24975,3,0,1.0
90.1,31.0,35.0,15250,2,16,2.7,51140,8,0,1.0
43.6,16.6,13.2,11538,1,20,2.75,41466,18,5,0.0
34.4,15.6,9.0,14133,1,16,2.65,32969,8,2,0.0
29.0,14.4,7.8,9722,1,9,2.5,43603,2,2,0.0
75.0,45.2,8.0,12787,3,12,2.65,13991,6,3,1.0
65.4,36.0,15.0,11525,2,16,2.6,35396,9,1,1.0
42.0,22.0,9.0,6233,2,5,2.75,21959,3,0,0.0
47.0,27.0,6.2,17213,2,9,2.6,51836,6,2,0.0
46.4,27.0,6.0,14437,2,9,2.5,51425,4,0,0.0
50.4,28.9,8.2,4441,2,10,2.8,19092,9,2,1.0
93.1,67.0,20.0,12169,2,9,3.14,10726,6,0,1.0
66.0,36.0,10.0,15091,2,12,2.7,13839,6,0,1.0
54.3,29.0,8.5,10735,2,17,2.55,29871,11,2,1.0
170.0,115.5,16.0,5579,6,4,4.5,26619,4,0,1.0
45.75,16.4,11.8,5164,1,8,2.85,23639,6,5,1.0
127.1,56.2,51.8,318,3,6,3.4,21860,2,0,1.0
32.3,17.0,6.0,15105,1,12,2.55,46960,6,0,0.0
67.0,37.0,17.0,5129,1,9,2.84,23988,7,1,1.0
62.6,39.7,9.9,13101,3,9,2.6,14305,1,1,0.0
32.0,17.5,6.5,15419,1,12,2.5,50057,6,1,0.0
90.0,53.0,11.5,14208,3,16,2.65,33109,16,0,1.0
35.41,15.8,8.7,11831,1,25,2.6,43074,1,0,0.0
61.0,39.5,7.0,15502,3,9,2.7,50136,3,2,0.0
40.5,18.5,10.8,12307,1,22,2.7,12924,4,2,0.0
32.7,18.0,6.0,17053,1,15,2.5,51676,4,0,0.0
32.0,18.0,6.0,14453,1,9,2.54,15657,8,0,0.0
146.0,100.0,28.0,3608,3,4,3.0,24687,3,0,1.0
57.1,49.1,6.4,15391,3,9,2.5,49686,3,1,0.0
93.0,58.0,10.0,1589,4,7,3.1,21102,6,0,1.0
62.6,21.7,14.2,8005,1,16,2.8,30712,11,0,1.0
38.0,19.0,9.0,12874,1,9,2.6,19180,5,0,0.0
68.0,43.1,8.2,13650,3,10,2.5,38128,7,0,1.0
62.8,45.2,6.7,5127,2,5,3.25,22340,3,1,1.0
37.0,16.0,8.5,11551,1,6,2.6,35422,6,2,0.0
82.3,52.4,25.3,12005,3,14,2.75,32111,12,2,1.0
34.8,17.4,8.4,10591,1,9,2.75,36276,9,2,1.0
33.7,16.9,8.7,11849,1,18,2.75,9731,4,2,0.0
142.4,80.1,19.7,5965,3,8,3.1,32873,3,1,1.0
39.2,17.6,9.6,16655,1,10,2.6,48727,10,2,0.0
35.4,17.0,10.7,17501,1,23,2.74,21928,2,1,0.0
46.8,26.8,6.2,14453,2,9,2.5,15657,4,2,0.0
124.5,67.2,20.0,1722,4,4,3.0,20399,2,0,1.0
48.0,30.0,6.5,15150,2,9,2.5,47004,6,0,0.0
55.0,33.0,10.0,12473,2,16,2.67,35559,6,2,0.0
55.56,30.04,10.08,17492,2,20,2.75,18490,5,0,1.0
95.0,62.0,15.0,12156,4,12,2.7,35242,2,0,1.0
69.3,29.6,19.4,14978,2,16,2.75,34676,7,1,1.0
61.45,35.91,9.73,16576,2,13,2.7,17755,7,2,1.0
100.0,32.0,41.0,8098,2,14,3.03,31856,13,0,1.0
107.9,39.5,31.4,6217,2,7,3.0,25414,6,0,1.0
45.7,23.7,7.5,2144,2,5,3.35,23099,3,0,1.0
64.6,33.3,12.24,14065,2,25,2.75,7651,7,0,1.0
110.0,76.2,12.4,4653,4,5,3.35,24085,3,0,1.0
65.2,38.6,12.3,3886,3,6,3.05,19588,2,0,1.0
54.0,34.0,9.4,15675,2,4,3.0,21724,4,0,0.0
45.1,30.5,7.2,13459,2,5,2.5,40956,2,1,0.0
51.0,31.5,8.0,14779,2,9,2.5,49948,7,0,0.0
98.4,47.4,17.0,8479,3,10,2.7,39220,10,0,1.0
30.2,26.1,6.2,15031,1,9,2.65,13952,5,0,0.0
101.4,65.0,10.6,4176,3,5,2.75,19350,3,0,1.0
43.0,22.0,15.0,6370,1,5,3.0,25567,4,0,1.0
62.0,36.0,11.0,13718,2,10,2.6,41214,1,2,1.0
80.0,52.0,7.0,9359,4,5,2.5,42337,2,0,0.0
47.0,30.0,6.3,17093,2,9,2.55,44855,8,0,0.0
31.2,17.0,6.0,13970,1,12,2.5,13378,8,1,0.0
70.0,50.0,10.0,5016,3,6,3.0,19807,2,0,1.0
51.0,30.5,6.72,10970,2,5,2.5,15164,4,1,0.0
43.7,28.8,6.4,9625,2,12,2.5,32546,4,0,0.0
115.0,65.0,15.0,14753,4,18,2.78,15957,10,0,1.0
53.0,37.0,5.5,7588,3,5,2.5,13206,2,0,0.0
52.0,28.0,11.0,12180,2,12,2.65,36625,5,0,1.0
62.0,39.7,8.5,9771,2,7,3.0,10112,1,0,1.0
41.9,18.6,10.8,14708,1,10,2.6,13629,5,0,0.0
55.5,34.0,9.0,8625,2,6,3.1,13095,3,1,1.0
57.2,38.7,6.1,11171,3,9,2.5,17845,3,5,0.0
97.7,60.5,15.3,5334,3,10,3.1,19671,1,2,1.0
56.0,26.0,15.0,11919,2,24,2.8,43161,6,2,0.0
49.0,30.0,8.0,15303,2,9,2.5,50697,7,0,0.0
53.2,29.13,10.6,6660,2,9,2.65,29288,9,1,1.0
39.8,19.2,9.0,12407,1,14,2.75,33726,3,1,0.0
30.0,15.2,7.0,13395,1,9,2.5,14854,1,0,0.0
55.0,26.0,14.9,8059,1,17,2.65,30766,4,0,1.0
63.0,31.0,10.8,18340,2,10,2.65,23874,8,0,0.0
44.3,19.5,7.0,18875,2,5,2.5,45304,4,1,0.0
32.6,16.8,8.7,13050,1,9,2.5,11415,7,1,0.0
54.7,38.4,6.2,15542,3,9,2.5,21248,1,0,0.0
45.0,35.0,6.0,14018,2,9,2.8,28299,7,0,0.0
90.0,55.5,8.5,14515,3,16,2.6,21297,12,3,1.0
66.0,42.5,10.3,12227,3,12,2.55,14005,3,1,0.0
42.0,31.5,5.5,10977,3,5,2.5,13520,2,0,0.0
125.0,77.0,16.0,9023,4,14,3.3,11287,14,2,1.0
60.0,30.0,10.0,9436,2,15,2.8,27573,12,2,1.0
32.8,16.1,6.3,14193,1,5,2.52,44614,3,1,0.0
48.0,21.6,11.4,8060,1,13,3.1,29121,7,0,1.0
49.81,21.65,13.53,10720,1,10,2.8,39946,10,1,1.0
42.0,28.0,8.0,19699,2,9,2.5,46128,7,0,0.0
44.6,28.4,5.75,15242,2,5,2.52,18901,3,1,0.0
38.1,17.6,11.0,16689,1,16,3.3,49803,16,0,0.0
58.0,34.0,11.0,13271,2,12,2.7,10010,10,0,1.0
78.0,45.0,10.5,15178,3,6,3.2,18911,3,0,1.0
210.4,159.2,15.4,22849,7,16,2.57,21137,15,0,1.0
34.0,17.8,7.1,6039,1,8,2.6,25718,2,0,1.0
113.3,70.0,9.0,12998,4,24,3.0,12747,24,0,1.0
74.37,47.11,9.0,8517,3,5,2.9,13638,2,0,1.0
60.3,43.4,6.3,16317,3,9,2.8,52092,5,0,0.0
29.9,14.7,8.4,9866,1,9,2.5,43507,4,1,0.0
51.5,30.7,8.7,10973,2,10,2.6,30109,6,0,1.0
54.0,31.0,5.9,10522,2,9,2.57,35853,2,1,0.0
31.0,15.5,8.1,15833,1,9,2.5,50261,3,0,0.0
32.5,18.0,6.2,17549,1,9,2.55,17840,6,2,0.0
32.0,18.0,6.0,12567,1,5,2.5,12655,2,2,0.0
31.6,16.8,7.0,12243,1,12,2.6,32702,1,0,0.0
49.0,30.0,7.0,16381,2,9,2.5,43878,5,0,0.0
54.0,31.5,8.3,2807,2,3,2.9,23265,3,0,1.0
31.0,19.0,6.0,9422,1,6,2.5,40162,3,0,0.0
95.3,56.0,15.3,2357,3,7,3.35,20079,4,0,1.0
106.7,68.0,12.0,8235,4,5,3.4,43261,3,0,1.0
95.0,59.0,14.0,4821,3,5,3.0,24253,5,0,1.0
65.7,42.7,7.0,11927,3,10,2.5,13652,9,0,1.0
